Gene	Module	kME
915	UNCLASSIFIED	NA
916	UNCLASSIFIED	NA
917	UNCLASSIFIED	NA
918	P2_I7_M2	0.89
919	P1_I42_M1	0.94
920	P1_I42_M1	0.87
921	P2_I7_M1	0.81
922	P1_I42_M1	0.96
923	P1_I42_M1	0.89
924	P1_I42_M1	0.95
925	P1_I42_M1	0.86
926	UNCLASSIFIED	NA
927	P1_I42_M1	0.94
928	P1_I42_M1	0.92
929	UNCLASSIFIED	NA
930	P1_I42_M1	0.96
931	P1_I42_M1	0.93
932	P1_I42_M1	0.96
933	P1_I42_M1	0.95
934	P1_I42_M1	0.89
935	P1_I42_M1	0.96
936	P1_I42_M1	0.97
937	UNCLASSIFIED	NA
938	P2_I7_M4	0.82
939	P1_I42_M1	0.95
940	P1_I42_M1	0.94
941	P1_I42_M1	0.93
942	P4_I6_M2	0.88
943	UNCLASSIFIED	NA
944	UNCLASSIFIED	NA
945	P1_I42_M1	0.84
946	UNCLASSIFIED	NA
947	UNCLASSIFIED	NA
948	P1_I42_M1	0.96
949	P5_I5_M2	0.88
950	P3_I7_M4	0.87
951	P3_I7_M5	0.9
952	P1_I42_M1	0.94
953	P1_I42_M1	0.97
954	P1_I42_M1	0.95
955	P2_I7_M2	0.94
956	P1_I42_M1	0.93
957	UNCLASSIFIED	NA
958	P1_I42_M1	0.95
959	P1_I42_M1	0.82
960	P1_I42_M1	0.92
961	UNCLASSIFIED	NA
962	UNCLASSIFIED	NA
963	UNCLASSIFIED	NA
964	P1_I42_M1	0.86
965	P1_I42_M1	0.96
966	P1_I42_M1	0.86
967	UNCLASSIFIED	NA
968	P1_I42_M1	0.9
969	UNCLASSIFIED	NA
970	UNCLASSIFIED	NA
971	P2_I7_M1	0.93
972	P2_I7_M2	0.95
973	P1_I42_M1	0.96
974	UNCLASSIFIED	NA
975	UNCLASSIFIED	NA
976	UNCLASSIFIED	NA
977	UNCLASSIFIED	NA
978	UNCLASSIFIED	NA
979	UNCLASSIFIED	NA
980	UNCLASSIFIED	NA
981	P2_I7_M1	0.94
982	P1_I42_M1	0.94
983	UNCLASSIFIED	NA
984	P1_I42_M1	0.88
985	P3_I7_M9	0.88
986	P1_I42_M1	0.93
987	P1_I42_M1	0.93
988	UNCLASSIFIED	NA
989	P1_I42_M1	0.95
990	P1_I42_M1	0.91
991	P5_I5_M2	0.83
992	P2_I7_M1	0.81
993	P3_I7_M3	0.82
994	UNCLASSIFIED	NA
995	P2_I7_M1	0.88
996	P1_I42_M1	0.96
997	UNCLASSIFIED	NA
998	P1_I42_M1	0.91
999	P1_I42_M1	0.94
1000	P1_I42_M1	0.9
1001	P3_I7_M4	0.83
1002	P2_I7_M1	0.87
1003	P1_I42_M1	0.87
1004	P3_I7_M6	0.83
1005	P1_I42_M1	0.82
1006	P1_I42_M1	0.96
1007	P1_I42_M1	0.89
1008	P1_I42_M1	0.92
1009	P1_I42_M1	0.96
1010	UNCLASSIFIED	NA
1011	P4_I6_M5	0.98
1012	P3_I7_M4	0.88
1013	P1_I42_M1	0.94
1014	P1_I42_M1	0.94
1015	P1_I42_M1	0.95
1016	P6_I5_M2	0.86
1017	UNCLASSIFIED	NA
1018	P1_I42_M1	0.85
1019	P1_I42_M1	0.94
1020	UNCLASSIFIED	NA
1021	P1_I42_M1	0.91
1022	P1_I42_M1	0.99
1023	P1_I42_M1	0.89
1024	P2_I7_M1	0.87
1025	P1_I42_M1	0.95
1026	P1_I42_M1	0.95
1027	UNCLASSIFIED	NA
1028	P1_I42_M1	0.98
1029	UNCLASSIFIED	NA
1030	UNCLASSIFIED	NA
1031	P1_I42_M1	0.91
1032	UNCLASSIFIED	NA
1033	P1_I42_M1	0.94
1034	P1_I42_M1	0.95
1035	P1_I42_M1	0.89
1036	P1_I42_M1	0.97
1037	UNCLASSIFIED	NA
1038	UNCLASSIFIED	NA
1039	UNCLASSIFIED	NA
1040	UNCLASSIFIED	NA
1041	UNCLASSIFIED	NA
1042	UNCLASSIFIED	NA
1043	P1_I42_M1	0.96
1044	P1_I42_M1	0.95
1045	P3_I7_M3	0.84
1046	P1_I42_M1	0.91
1047	P1_I42_M1	0.88
1048	P1_I42_M1	0.94
1049	P1_I42_M1	0.92
1050	UNCLASSIFIED	NA
1051	UNCLASSIFIED	NA
1052	P1_I42_M1	0.87
1053	UNCLASSIFIED	NA
1054	P2_I7_M1	0.9
1055	P1_I42_M1	0.95
1056	P1_I42_M1	0.85
1057	UNCLASSIFIED	NA
1058	P2_I7_M1	0.88
1059	P2_I7_M1	0.82
1060	UNCLASSIFIED	NA
1061	UNCLASSIFIED	NA
1062	P3_I7_M4	0.92
1063	UNCLASSIFIED	NA
1064	P2_I7_M2	0.92
1065	UNCLASSIFIED	NA
1066	UNCLASSIFIED	NA
1067	P1_I42_M1	0.9
1068	P1_I42_M1	0.93
1069	P1_I42_M1	0.93
1070	P2_I7_M3	0.91
1071	P1_I42_M1	0.93
1072	P2_I7_M2	0.89
1073	P1_I42_M1	0.93
1074	P3_I7_M1	0.88
1075	P1_I42_M1	0.91
1076	P1_I42_M1	0.94
1077	P1_I42_M1	0.92
1078	P1_I42_M1	0.91
1079	P1_I42_M1	0.92
1080	UNCLASSIFIED	NA
1081	UNCLASSIFIED	NA
1082	P1_I42_M1	0.9
1083	P1_I42_M1	0.93
1084	P1_I42_M1	0.95
1085	P1_I42_M1	0.94
1086	P1_I42_M1	0.92
1087	P2_I7_M1	0.84
1088	P2_I7_M2	0.83
1089	P1_I42_M1	0.92
1090	P1_I42_M1	0.85
1091	P1_I42_M1	0.97
1092	P1_I42_M1	0.9
1093	UNCLASSIFIED	NA
1094	P2_I7_M4	0.93
1095	UNCLASSIFIED	NA
1096	UNCLASSIFIED	NA
1097	P1_I42_M1	0.88
1098	P1_I42_M1	0.9
1099	P5_I5_M1	0.83
1100	P1_I42_M1	0.84
1101	P1_I42_M1	0.91
1102	P2_I7_M2	0.93
1103	P2_I7_M2	0.98
1104	P2_I7_M1	0.85
1105	UNCLASSIFIED	NA
1106	UNCLASSIFIED	NA
1107	P1_I42_M1	0.98
1108	P1_I42_M1	0.92
1109	UNCLASSIFIED	NA
1110	P4_I6_M4	0.85
1111	P1_I42_M1	0.88
1112	P1_I42_M1	0.93
1113	P1_I42_M1	0.95
1114	P1_I42_M1	0.89
1115	P1_I42_M1	0.93
1116	UNCLASSIFIED	NA
1117	P1_I42_M1	0.95
1118	P1_I42_M1	0.93
1119	P1_I42_M1	0.92
1120	P5_I5_M2	0.81
1121	P6_I5_M1	0.82
1122	P1_I42_M1	0.92
1123	UNCLASSIFIED	NA
1124	P1_I42_M1	0.96
1125	P1_I42_M1	0.94
1126	UNCLASSIFIED	NA
1127	UNCLASSIFIED	NA
1128	UNCLASSIFIED	NA
1129	P2_I7_M4	0.89
1130	P1_I42_M1	0.88
1131	P1_I42_M1	0.96
1132	UNCLASSIFIED	NA
1133	UNCLASSIFIED	NA
1134	P1_I42_M1	0.88
1135	P1_I42_M1	0.88
1136	P1_I42_M1	0.96
1137	P1_I42_M1	0.94
1138	P1_I42_M1	0.89
1139	P1_I42_M1	0.93
1140	P3_I7_M4	0.84
1141	P2_I7_M3	0.81
1142	UNCLASSIFIED	NA
1143	P1_I42_M1	0.95
1144	UNCLASSIFIED	NA
1145	P1_I42_M1	0.88
1146	UNCLASSIFIED	NA
1147	P1_I42_M1	0.97
1148	P3_I7_M2	0.9
1149	P1_I42_M1	0.97
1150	P1_I42_M1	0.86
1151	P1_I42_M1	0.91
1152	P3_I7_M3	0.88
1153	UNCLASSIFIED	NA
1154	UNCLASSIFIED	NA
1155	P1_I42_M1	0.93
1156	P2_I7_M1	0.87
1157	P2_I7_M2	0.84
1158	P1_I42_M1	0.89
1159	P1_I42_M1	0.86
1160	P5_I5_M1	0.8
1161	P3_I7_M2	0.83
1162	P1_I42_M1	0.9
1163	UNCLASSIFIED	NA
1164	P1_I42_M1	0.86
1165	UNCLASSIFIED	NA
1166	P1_I42_M1	0.91
1167	P2_I7_M2	0.89
1168	P1_I42_M1	0.97
1169	UNCLASSIFIED	NA
1170	UNCLASSIFIED	NA
1171	UNCLASSIFIED	NA
1172	P1_I42_M1	0.83
1173	UNCLASSIFIED	NA
1174	P1_I42_M1	0.94
1175	P1_I42_M1	0.97
1176	P1_I42_M1	0.91
1177	P1_I42_M1	0.85
1178	P1_I42_M1	0.92
1179	P1_I42_M1	0.95
1180	UNCLASSIFIED	NA
1181	P1_I42_M1	0.88
1182	P1_I42_M1	0.94
1183	UNCLASSIFIED	NA
1184	P2_I7_M1	0.83
1185	UNCLASSIFIED	NA
1186	P1_I42_M1	0.95
1187	P1_I42_M1	0.89
1188	P1_I42_M1	0.96
1189	UNCLASSIFIED	NA
1190	P2_I7_M1	0.89
1191	UNCLASSIFIED	NA
1192	P1_I42_M1	0.87
1193	P1_I42_M1	0.86
1194	UNCLASSIFIED	NA
1195	P1_I42_M1	0.92
1196	P2_I7_M2	0.83
1197	P1_I42_M1	0.91
1198	P1_I42_M1	0.96
1199	P1_I42_M1	0.86
1200	P1_I42_M1	0.94
1201	P1_I42_M1	0.87
1202	UNCLASSIFIED	NA
1203	P1_I42_M1	0.96
1204	P1_I42_M1	0.94
1205	P1_I42_M1	0.98
1206	P1_I42_M1	0.91
1207	P1_I42_M1	0.94
1208	UNCLASSIFIED	NA
1209	P1_I42_M1	0.92
1210	P1_I42_M1	0.9
1211	P2_I7_M2	0.83
1212	P1_I42_M1	0.93
1213	P1_I42_M1	0.86
1214	P1_I42_M1	0.96
1215	P8_I4_M1	0.82
1216	P1_I42_M1	0.96
1217	P1_I42_M1	0.96
1218	P1_I42_M1	0.9
1219	P1_I42_M1	0.94
1220	P1_I42_M1	0.96
1221	P1_I42_M1	0.96
1222	P1_I42_M1	0.9
1223	P1_I42_M1	0.95
1224	P1_I42_M1	0.96
1225	P2_I7_M1	0.81
1226	UNCLASSIFIED	NA
1227	UNCLASSIFIED	NA
1228	P2_I7_M3	0.96
1229	P1_I42_M1	0.96
1230	P1_I42_M1	0.92
1231	P1_I42_M1	0.93
1232	P1_I42_M1	0.84
1233	P1_I42_M1	0.96
1234	P1_I42_M1	0.98
1235	P1_I42_M1	0.95
1236	P2_I7_M3	0.84
1237	P1_I42_M1	0.88
1238	P1_I42_M1	0.82
1239	P1_I42_M1	0.88
1240	P1_I42_M1	0.86
1241	P1_I42_M1	0.93
1242	P1_I42_M1	0.93
1243	UNCLASSIFIED	NA
1244	P3_I7_M4	0.81
1245	P3_I7_M6	0.9
1246	UNCLASSIFIED	NA
1247	P2_I7_M4	0.89
1248	UNCLASSIFIED	NA
1249	P2_I7_M3	0.85
1250	UNCLASSIFIED	NA
1251	UNCLASSIFIED	NA
1252	P1_I42_M1	0.97
1253	UNCLASSIFIED	NA
1254	P2_I7_M2	0.96
1255	P2_I7_M2	0.81
1256	UNCLASSIFIED	NA
1257	UNCLASSIFIED	NA
1258	UNCLASSIFIED	NA
1259	UNCLASSIFIED	NA
1260	P3_I7_M6	0.82
1261	UNCLASSIFIED	NA
1262	P1_I42_M1	0.96
1263	P1_I42_M1	0.88
1264	UNCLASSIFIED	NA
1265	P1_I42_M1	0.82
1266	P1_I42_M1	0.92
1267	P1_I42_M1	0.94
1268	P1_I42_M1	0.96
1269	P1_I42_M1	0.95
1270	P2_I7_M1	0.85
1271	P1_I42_M1	0.92
1272	UNCLASSIFIED	NA
1273	P1_I42_M1	0.92
1274	P1_I42_M1	0.95
1275	P1_I42_M1	0.92
1276	P1_I42_M1	0.94
1277	P2_I7_M2	0.95
1278	UNCLASSIFIED	NA
1279	P2_I7_M2	0.8
1280	P2_I7_M2	0.95
1281	UNCLASSIFIED	NA
1282	UNCLASSIFIED	NA
1283	P1_I42_M1	0.91
1284	P1_I42_M1	0.93
1285	P5_I5_M4	0.89
1286	P1_I42_M1	0.97
1287	P1_I42_M1	0.94
1288	P1_I42_M1	0.89
1289	P1_I42_M1	0.96
1290	UNCLASSIFIED	NA
1291	P1_I42_M1	0.9
1292	P2_I7_M2	0.93
1293	UNCLASSIFIED	NA
1294	UNCLASSIFIED	NA
1295	P1_I42_M1	0.89
1296	P1_I42_M1	0.91
1297	P1_I42_M1	0.86
1298	P1_I42_M1	0.95
1299	P2_I7_M3	0.84
1300	P1_I42_M1	0.96
1301	P1_I42_M1	0.91
1302	P1_I42_M1	0.96
1303	P1_I42_M1	0.91
1304	P1_I42_M1	0.91
1305	UNCLASSIFIED	NA
1306	UNCLASSIFIED	NA
1307	P1_I42_M1	0.89
1308	UNCLASSIFIED	NA
1309	P1_I42_M1	0.94
1310	P1_I42_M1	0.96
1311	P1_I42_M1	0.91
1312	P1_I42_M1	0.96
1313	P2_I7_M1	0.87
1314	UNCLASSIFIED	NA
1315	P1_I42_M1	0.88
1316	UNCLASSIFIED	NA
1317	UNCLASSIFIED	NA
1318	P1_I42_M1	0.95
1319	P1_I42_M1	0.95
1320	UNCLASSIFIED	NA
1321	P1_I42_M1	0.92
1322	UNCLASSIFIED	NA
1323	UNCLASSIFIED	NA
1324	UNCLASSIFIED	NA
1325	P1_I42_M1	0.82
1326	P1_I42_M1	0.91
1327	P1_I42_M1	0.95
1328	UNCLASSIFIED	NA
1329	P1_I42_M1	0.95
1330	UNCLASSIFIED	NA
1331	P1_I42_M1	0.85
1332	UNCLASSIFIED	NA
1333	P1_I42_M1	0.97
1334	UNCLASSIFIED	NA
1335	P1_I42_M1	0.89
1336	P1_I42_M1	0.91
1337	P2_I7_M2	0.95
1338	UNCLASSIFIED	NA
1339	UNCLASSIFIED	NA
1340	P1_I42_M1	0.94
1341	P1_I42_M1	0.89
1342	P1_I42_M1	0.93
1343	P1_I42_M1	0.93
1344	UNCLASSIFIED	NA
1345	P1_I42_M1	0.96
1346	P1_I42_M1	0.89
1347	P1_I42_M1	0.93
1348	UNCLASSIFIED	NA
1349	P2_I7_M3	0.84
1350	P1_I42_M1	0.95
1351	UNCLASSIFIED	NA
1352	P1_I42_M1	0.95
1353	UNCLASSIFIED	NA
1354	P1_I42_M1	0.85
1355	P3_I7_M3	0.91
1356	P1_I42_M1	0.82
1357	P1_I42_M1	0.95
1358	P1_I42_M1	0.93
1359	P7_I3_M1	0.83
1360	P1_I42_M1	0.91
1361	P1_I42_M1	0.94
1362	P1_I42_M1	0.9
1363	P1_I42_M1	0.9
1364	P1_I42_M1	0.96
1365	P1_I42_M1	0.92
1366	P1_I42_M1	0.87
1367	P1_I42_M1	0.92
1368	UNCLASSIFIED	NA
1369	UNCLASSIFIED	NA
1370	P1_I42_M1	0.92
1371	P2_I7_M3	0.88
1372	P1_I42_M1	0.95
1373	P2_I7_M3	0.87
1374	P1_I42_M1	0.96
1375	P1_I42_M1	0.85
1376	P2_I7_M3	0.85
1377	P9_I2_M1	0.86
1378	UNCLASSIFIED	NA
1379	P1_I42_M1	0.96
1380	UNCLASSIFIED	NA
1381	P2_I7_M1	0.89
1382	P1_I42_M1	0.95
1383	P1_I42_M1	0.92
1384	P1_I42_M1	0.93
1385	P1_I42_M1	0.9
1386	P1_I42_M1	0.96
1387	P1_I42_M1	0.95
1388	P1_I42_M1	0.84
1389	P1_I42_M1	0.91
1390	P2_I7_M1	0.83
1391	P5_I5_M3	0.92
1392	UNCLASSIFIED	NA
1393	UNCLASSIFIED	NA
1394	UNCLASSIFIED	NA
1395	UNCLASSIFIED	NA
1396	UNCLASSIFIED	NA
1397	UNCLASSIFIED	NA
1398	P1_I42_M1	0.94
1399	UNCLASSIFIED	NA
1400	P2_I7_M2	0.93
1401	UNCLASSIFIED	NA
1402	P1_I42_M1	0.97
1403	P5_I5_M1	0.82
1404	UNCLASSIFIED	NA
1405	UNCLASSIFIED	NA
1406	P1_I42_M1	0.87
1407	P1_I42_M1	0.94
1408	P1_I42_M1	0.92
1409	UNCLASSIFIED	NA
1410	P2_I7_M1	0.9
1411	UNCLASSIFIED	NA
1412	UNCLASSIFIED	NA
1413	P1_I42_M1	0.86
1414	P1_I42_M1	0.94
1415	P1_I42_M1	0.92
1416	UNCLASSIFIED	NA
1417	UNCLASSIFIED	NA
1418	P1_I42_M1	0.83
1419	UNCLASSIFIED	NA
1420	P1_I42_M1	0.86
1421	P2_I7_M1	0.88
1422	P1_I42_M1	0.93
1423	P1_I42_M1	0.94
1424	P2_I7_M4	0.83
1425	UNCLASSIFIED	NA
1426	P1_I42_M1	0.93
1427	P2_I7_M1	0.95
1428	P1_I42_M1	0.96
1429	P1_I42_M1	0.92
1430	P1_I42_M1	0.92
1431	P1_I42_M1	0.92
1432	UNCLASSIFIED	NA
1433	P1_I42_M1	0.89
1434	P1_I42_M1	0.96
1435	P1_I42_M1	0.97
1436	UNCLASSIFIED	NA
1437	P2_I7_M2	0.87
1438	P1_I42_M1	0.94
1439	UNCLASSIFIED	NA
1440	P1_I42_M1	0.94
1441	P1_I42_M1	0.97
1442	P2_I7_M1	0.85
1443	P1_I42_M1	0.96
1444	P4_I6_M2	0.82
1445	UNCLASSIFIED	NA
1446	P2_I7_M2	0.84
1447	P2_I7_M1	0.9
1448	UNCLASSIFIED	NA
1449	UNCLASSIFIED	NA
1450	P1_I42_M1	0.89
1451	P1_I42_M1	0.91
1452	UNCLASSIFIED	NA
1453	UNCLASSIFIED	NA
1454	UNCLASSIFIED	NA
1455	UNCLASSIFIED	NA
1456	P1_I42_M1	0.86
1457	UNCLASSIFIED	NA
1458	P1_I42_M1	0.86
1459	UNCLASSIFIED	NA
1460	UNCLASSIFIED	NA
1461	P1_I42_M1	0.96
1462	P1_I42_M1	0.97
1463	P1_I42_M1	0.96
1464	P1_I42_M1	0.93
1465	UNCLASSIFIED	NA
1466	P1_I42_M1	0.94
1467	P1_I42_M1	0.96
1468	UNCLASSIFIED	NA
1469	P3_I7_M2	0.91
1470	UNCLASSIFIED	NA
1471	P2_I7_M2	0.91
1472	UNCLASSIFIED	NA
1473	UNCLASSIFIED	NA
1474	P1_I42_M1	0.91
1475	UNCLASSIFIED	NA
1476	P1_I42_M1	0.9
1477	P1_I42_M1	0.86
1478	P1_I42_M1	0.95
1479	P1_I42_M1	0.88
1480	UNCLASSIFIED	NA
1481	P6_I5_M2	0.83
1482	P1_I42_M1	0.95
1483	P1_I42_M1	0.95
1484	P1_I42_M1	0.91
1485	UNCLASSIFIED	NA
1486	UNCLASSIFIED	NA
1487	P2_I7_M1	0.89
1488	P1_I42_M1	0.89
1489	UNCLASSIFIED	NA
1490	P1_I42_M1	0.9
1491	UNCLASSIFIED	NA
1492	UNCLASSIFIED	NA
1493	P2_I7_M2	0.92
1494	P1_I42_M1	0.93
1495	P1_I42_M1	0.92
1496	P1_I42_M1	0.9
1497	P2_I7_M3	0.85
1498	P1_I42_M1	0.94
1499	UNCLASSIFIED	NA
1500	P1_I42_M1	0.9
1501	P1_I42_M1	0.95
1502	P1_I42_M1	0.92
1503	UNCLASSIFIED	NA
1504	P2_I7_M3	0.82
1505	P2_I7_M1	0.91
1506	UNCLASSIFIED	NA
1507	UNCLASSIFIED	NA
1508	P2_I7_M1	0.83
1509	UNCLASSIFIED	NA
1510	P1_I42_M1	0.94
1511	P1_I42_M1	0.85
1512	P1_I42_M1	0.92
1513	P1_I42_M1	0.96
1514	P1_I42_M1	0.85
1515	UNCLASSIFIED	NA
1516	P1_I42_M1	0.94
1517	P5_I5_M2	0.82
1518	UNCLASSIFIED	NA
1519	P1_I42_M1	0.93
1520	P2_I7_M3	0.96
1521	P2_I7_M4	0.86
1522	UNCLASSIFIED	NA
1523	P2_I7_M1	0.86
1524	P1_I42_M1	0.91
1525	UNCLASSIFIED	NA
1526	UNCLASSIFIED	NA
1527	P1_I42_M1	0.94
1528	UNCLASSIFIED	NA
1529	UNCLASSIFIED	NA
1530	P2_I7_M1	0.84
1531	P1_I42_M1	0.95
1532	UNCLASSIFIED	NA
1533	P1_I42_M1	0.95
1534	UNCLASSIFIED	NA
1535	UNCLASSIFIED	NA
1536	P1_I42_M1	0.91
1537	P1_I42_M1	0.91
1538	UNCLASSIFIED	NA
1539	UNCLASSIFIED	NA
1540	P1_I42_M1	0.93
1541	P3_I7_M9	0.93
1542	P1_I42_M1	0.95
1543	UNCLASSIFIED	NA
1544	P1_I42_M1	0.95
1545	P1_I42_M1	0.94
1546	P2_I7_M1	0.84
1547	UNCLASSIFIED	NA
1548	P1_I42_M1	0.88
1549	P1_I42_M1	0.92
1550	P2_I7_M1	0.81
1551	P2_I7_M4	0.87
1552	P1_I42_M1	0.93
1553	P1_I42_M1	0.92
1554	P2_I7_M3	0.88
1555	P2_I7_M2	0.95
1556	P1_I42_M1	0.91
1557	P1_I42_M1	0.92
1558	UNCLASSIFIED	NA
1559	P5_I5_M1	0.84
1560	P1_I42_M1	0.92
1561	P1_I42_M1	0.85
1562	UNCLASSIFIED	NA
1563	P1_I42_M1	0.88
1564	P1_I42_M1	0.91
1565	P1_I42_M1	0.94
1566	UNCLASSIFIED	NA
1567	UNCLASSIFIED	NA
1568	UNCLASSIFIED	NA
1569	P1_I42_M1	0.95
1570	UNCLASSIFIED	NA
1571	UNCLASSIFIED	NA
1572	P1_I42_M1	0.88
1573	P1_I42_M1	0.96
1574	P1_I42_M1	0.9
1575	P1_I42_M1	0.97
1576	P3_I7_M6	0.88
1577	P2_I7_M2	0.98
1578	P2_I7_M3	0.93
1579	P1_I42_M1	0.94
1580	UNCLASSIFIED	NA
1581	P1_I42_M1	0.94
1582	UNCLASSIFIED	NA
1583	P1_I42_M1	0.84
1584	UNCLASSIFIED	NA
1585	P1_I42_M1	0.94
1586	P1_I42_M1	0.95
1587	P2_I7_M2	0.92
1588	P2_I7_M4	0.88
1589	UNCLASSIFIED	NA
1590	P2_I7_M2	0.96
1591	UNCLASSIFIED	NA
1592	UNCLASSIFIED	NA
1593	UNCLASSIFIED	NA
1594	P1_I42_M1	0.89
1595	P1_I42_M1	0.96
1596	P1_I42_M1	0.92
1597	P1_I42_M1	0.96
1598	P2_I7_M2	0.84
1599	P1_I42_M1	0.9
1600	P1_I42_M1	0.87
1601	UNCLASSIFIED	NA
1602	UNCLASSIFIED	NA
1603	UNCLASSIFIED	NA
1604	UNCLASSIFIED	NA
1605	P1_I42_M1	0.96
1606	P3_I7_M9	0.84
1607	P1_I42_M1	0.89
1608	UNCLASSIFIED	NA
1609	UNCLASSIFIED	NA
1610	UNCLASSIFIED	NA
1611	UNCLASSIFIED	NA
1612	UNCLASSIFIED	NA
1613	UNCLASSIFIED	NA
1614	P2_I7_M3	0.92
1615	P1_I42_M1	0.86
1616	P4_I6_M3	0.93
1617	UNCLASSIFIED	NA
1618	P1_I42_M1	0.92
1619	P1_I42_M1	0.93
1620	P2_I7_M3	0.87
1621	P1_I42_M1	0.97
1622	P2_I7_M2	0.82
1623	UNCLASSIFIED	NA
1624	UNCLASSIFIED	NA
1625	P1_I42_M1	0.97
1626	P9_I2_M1	0.83
1627	P1_I42_M1	0.91
1628	P1_I42_M1	0.91
1629	P3_I7_M8	0.87
1630	P1_I42_M1	0.96
1631	P2_I7_M3	0.94
1632	UNCLASSIFIED	NA
1633	P1_I42_M1	0.94
1634	UNCLASSIFIED	NA
1635	P1_I42_M1	0.96
1636	P1_I42_M1	0.91
1637	UNCLASSIFIED	NA
1638	UNCLASSIFIED	NA
1639	UNCLASSIFIED	NA
1640	UNCLASSIFIED	NA
1641	UNCLASSIFIED	NA
1642	P1_I42_M1	0.9
1643	UNCLASSIFIED	NA
1644	P1_I42_M1	0.9
1645	P1_I42_M1	0.96
1646	P2_I7_M1	0.84
1647	P2_I7_M3	0.86
1648	P1_I42_M1	0.94
1649	P1_I42_M1	0.87
1650	UNCLASSIFIED	NA
1651	P1_I42_M1	0.93
1652	P1_I42_M1	0.88
1653	P1_I42_M1	0.92
1654	P1_I42_M1	0.85
1655	P2_I7_M3	0.88
1656	P2_I7_M3	0.93
1657	P1_I42_M1	0.95
1658	P2_I7_M2	0.91
1659	P1_I42_M1	0.93
1660	UNCLASSIFIED	NA
1661	P3_I7_M4	0.89
1662	UNCLASSIFIED	NA
1663	UNCLASSIFIED	NA
1664	P1_I42_M1	0.91
1665	P2_I7_M1	0.91
1666	P1_I42_M1	0.94
1667	P1_I42_M1	0.87
1668	P1_I42_M1	0.93
1669	UNCLASSIFIED	NA
1670	UNCLASSIFIED	NA
1671	P3_I7_M3	0.9
1672	UNCLASSIFIED	NA
1673	UNCLASSIFIED	NA
1674	P1_I42_M1	0.92
1675	P1_I42_M1	0.92
1676	P1_I42_M1	0.95
1677	P1_I42_M1	0.9
1678	P1_I42_M1	0.84
1679	P1_I42_M1	0.93
1680	UNCLASSIFIED	NA
1681	P2_I7_M2	0.97
1682	UNCLASSIFIED	NA
1683	UNCLASSIFIED	NA
1684	UNCLASSIFIED	NA
1685	UNCLASSIFIED	NA
1686	P2_I7_M2	0.84
1687	P1_I42_M1	0.94
1688	P1_I42_M1	0.95
1689	P4_I6_M1	0.88
1690	P1_I42_M1	0.93
1691	P1_I42_M1	0.92
1692	P1_I42_M1	0.93
1693	P1_I42_M1	0.95
1694	P6_I5_M1	0.83
1695	P1_I42_M1	0.89
1696	UNCLASSIFIED	NA
1697	P2_I7_M2	0.98
1698	P2_I7_M3	0.82
1699	UNCLASSIFIED	NA
1700	P1_I42_M1	0.9
1701	P1_I42_M1	0.88
1702	P1_I42_M1	0.95
1703	UNCLASSIFIED	NA
1704	P3_I7_M4	0.84
1705	UNCLASSIFIED	NA
1706	P1_I42_M1	0.9
1707	UNCLASSIFIED	NA
1708	UNCLASSIFIED	NA
1709	UNCLASSIFIED	NA
1710	P2_I7_M2	0.8
1711	P3_I7_M1	0.84
1712	P2_I7_M3	0.93
1713	P3_I7_M3	0.81
1714	P2_I7_M3	0.86
1715	P2_I7_M2	0.81
1716	UNCLASSIFIED	NA
1717	P1_I42_M1	0.91
1718	P1_I42_M1	0.83
1719	P1_I42_M1	0.94
1720	UNCLASSIFIED	NA
1721	UNCLASSIFIED	NA
1722	UNCLASSIFIED	NA
1723	P1_I42_M1	0.96
1724	P3_I7_M5	0.89
1725	P1_I42_M1	0.86
1726	P1_I42_M1	0.96
1727	P1_I42_M1	0.94
1728	P1_I42_M1	0.96
1729	UNCLASSIFIED	NA
1730	P1_I42_M1	0.95
1731	P2_I7_M1	0.85
1732	P1_I42_M1	0.81
1733	P2_I7_M3	0.95
1734	P2_I7_M1	0.81
1735	P3_I7_M1	0.86
1736	UNCLASSIFIED	NA
1737	P1_I42_M1	0.89
1738	P3_I7_M5	0.83
1739	UNCLASSIFIED	NA
1740	P1_I42_M1	0.89
1741	P3_I7_M7	0.95
1742	UNCLASSIFIED	NA
1743	P1_I42_M1	0.87
1744	P2_I7_M4	0.9
1745	P3_I7_M7	0.88
1746	P2_I7_M4	0.84
1747	UNCLASSIFIED	NA
1748	P1_I42_M1	0.96
1749	UNCLASSIFIED	NA
1750	UNCLASSIFIED	NA
1751	P1_I42_M1	0.91
1752	P1_I42_M1	0.95
1753	P1_I42_M1	0.89
1754	P1_I42_M1	0.9
1755	UNCLASSIFIED	NA
1756	P2_I7_M1	0.85
1757	UNCLASSIFIED	NA
1758	P3_I7_M2	0.85
1759	P1_I42_M1	0.94
1760	P3_I7_M1	0.8
1761	P5_I5_M1	0.82
1762	UNCLASSIFIED	NA
1763	P1_I42_M1	0.93
1764	P1_I42_M1	0.9
1765	P1_I42_M1	0.98
1766	P2_I7_M3	0.96
1767	P1_I42_M1	0.89
1768	P1_I42_M1	0.91
1769	UNCLASSIFIED	NA
1770	P10_I2_M1	0.86
1771	UNCLASSIFIED	NA
1772	P1_I42_M1	0.94
1773	UNCLASSIFIED	NA
1774	UNCLASSIFIED	NA
1775	UNCLASSIFIED	NA
1776	UNCLASSIFIED	NA
1777	P2_I7_M3	0.95
