Gene	Module	kME
910	UNCLASSIFIED	NA
911	P2_I11_M4	0.89
912	UNCLASSIFIED	NA
913	P1_I42_M1	0.94
914	P1_I42_M2	0.83
915	UNCLASSIFIED	NA
916	P4_I11_M15	0.84
917	UNCLASSIFIED	NA
918	UNCLASSIFIED	NA
919	P2_I11_M4	0.88
920	P3_I9_M5	0.86
921	UNCLASSIFIED	NA
922	P1_I42_M1	0.93
923	P1_I42_M1	0.93
924	P6_I6_M4	0.84
925	P3_I9_M1	0.81
926	UNCLASSIFIED	NA
927	P4_I11_M6	0.85
928	P1_I42_M2	0.95
929	UNCLASSIFIED	NA
930	P1_I42_M1	0.92
931	P2_I11_M2	0.83
932	P2_I11_M2	0.92
933	P2_I11_M3	0.86
934	P1_I42_M1	0.89
935	P1_I42_M2	0.97
936	P1_I42_M1	0.95
937	UNCLASSIFIED	NA
938	P2_I11_M5	0.91
939	P2_I11_M2	0.85
940	P1_I42_M1	0.94
941	P1_I42_M2	0.9
942	UNCLASSIFIED	NA
943	UNCLASSIFIED	NA
944	UNCLASSIFIED	NA
945	P4_I11_M1	0.81
946	UNCLASSIFIED	NA
947	UNCLASSIFIED	NA
948	P2_I11_M1	0.91
949	P3_I9_M1	0.84
950	P2_I11_M5	0.94
951	UNCLASSIFIED	NA
952	P1_I42_M1	0.86
953	P1_I42_M2	0.93
954	P1_I42_M2	0.93
955	UNCLASSIFIED	NA
956	P1_I42_M1	0.89
957	UNCLASSIFIED	NA
958	P1_I42_M1	0.87
959	P10_I3_M1	0.83
960	UNCLASSIFIED	NA
961	UNCLASSIFIED	NA
962	UNCLASSIFIED	NA
963	UNCLASSIFIED	NA
964	UNCLASSIFIED	NA
965	P1_I42_M2	0.91
966	P1_I42_M1	0.87
967	UNCLASSIFIED	NA
968	P1_I42_M2	0.92
969	UNCLASSIFIED	NA
970	P4_I11_M9	0.94
971	P4_I11_M12	0.86
972	P4_I11_M16	0.95
973	P1_I42_M1	0.94
974	UNCLASSIFIED	NA
975	UNCLASSIFIED	NA
976	UNCLASSIFIED	NA
977	UNCLASSIFIED	NA
978	UNCLASSIFIED	NA
979	UNCLASSIFIED	NA
980	UNCLASSIFIED	NA
981	P3_I9_M7	0.85
982	P2_I11_M3	0.86
983	UNCLASSIFIED	NA
984	P2_I11_M1	0.88
985	UNCLASSIFIED	NA
986	P1_I42_M1	0.84
987	P4_I11_M1	0.86
988	UNCLASSIFIED	NA
989	P1_I42_M2	0.9
990	P1_I42_M1	0.91
991	UNCLASSIFIED	NA
992	P2_I11_M5	0.93
993	UNCLASSIFIED	NA
994	UNCLASSIFIED	NA
995	P2_I11_M5	0.94
996	P1_I42_M1	0.93
997	UNCLASSIFIED	NA
998	UNCLASSIFIED	NA
999	P1_I42_M1	0.93
1000	P3_I9_M5	0.86
1001	P2_I11_M5	0.87
1002	P2_I11_M4	0.88
1003	P1_I42_M2	0.9
1004	P4_I11_M6	0.88
1005	P9_I4_M1	0.81
1006	P2_I11_M4	0.83
1007	P2_I11_M1	0.83
1008	P1_I42_M1	0.85
1009	P1_I42_M1	0.95
1010	UNCLASSIFIED	NA
1011	UNCLASSIFIED	NA
1012	P2_I11_M5	0.87
1013	P1_I42_M2	0.95
1014	P1_I42_M1	0.93
1015	P1_I42_M1	0.97
1016	P2_I11_M5	0.93
1017	UNCLASSIFIED	NA
1018	P1_I42_M2	0.88
1019	P1_I42_M1	0.92
1020	P4_I11_M11	0.87
1021	P1_I42_M1	0.9
1022	P1_I42_M2	0.92
1023	P1_I42_M1	0.82
1024	P5_I9_M5	0.84
1025	P1_I42_M1	0.89
1026	P2_I11_M2	0.92
1027	UNCLASSIFIED	NA
1028	P1_I42_M1	0.87
1029	UNCLASSIFIED	NA
1030	UNCLASSIFIED	NA
1031	P2_I11_M1	0.91
1032	UNCLASSIFIED	NA
1033	P3_I9_M5	0.89
1034	P1_I42_M1	0.9
1035	P1_I42_M2	0.92
1036	P2_I11_M2	0.92
1037	UNCLASSIFIED	NA
1038	UNCLASSIFIED	NA
1039	UNCLASSIFIED	NA
1040	UNCLASSIFIED	NA
1041	UNCLASSIFIED	NA
1042	UNCLASSIFIED	NA
1043	P1_I42_M1	0.92
1044	P1_I42_M1	0.95
1045	UNCLASSIFIED	NA
1046	P2_I11_M1	0.83
1047	UNCLASSIFIED	NA
1048	P3_I9_M6	0.85
1049	P1_I42_M1	0.95
1050	UNCLASSIFIED	NA
1051	UNCLASSIFIED	NA
1052	UNCLASSIFIED	NA
1053	UNCLASSIFIED	NA
1054	P7_I4_M1	0.86
1055	P1_I42_M1	0.94
1056	P2_I11_M4	0.86
1057	UNCLASSIFIED	NA
1058	P2_I11_M5	0.88
1059	P13_I3_M2	0.89
1060	UNCLASSIFIED	NA
1061	P2_I11_M5	0.84
1062	P2_I11_M5	0.94
1063	UNCLASSIFIED	NA
1064	UNCLASSIFIED	NA
1065	UNCLASSIFIED	NA
1066	UNCLASSIFIED	NA
1067	P1_I42_M1	0.84
1068	P1_I42_M1	0.93
1069	P1_I42_M1	0.91
1070	P1_I42_M1	0.89
1071	P1_I42_M2	0.95
1072	UNCLASSIFIED	NA
1073	P1_I42_M2	0.95
1074	UNCLASSIFIED	NA
1075	P5_I9_M2	0.85
1076	P1_I42_M2	0.97
1077	P1_I42_M1	0.86
1078	P3_I9_M5	0.91
1079	P1_I42_M2	0.87
1080	UNCLASSIFIED	NA
1081	UNCLASSIFIED	NA
1082	P1_I42_M1	0.83
1083	P1_I42_M1	0.92
1084	P1_I42_M2	0.83
1085	P1_I42_M1	0.93
1086	P1_I42_M1	0.83
1087	UNCLASSIFIED	NA
1088	UNCLASSIFIED	NA
1089	P1_I42_M2	0.97
1090	P1_I42_M1	0.82
1091	P1_I42_M1	0.94
1092	P1_I42_M1	0.9
1093	UNCLASSIFIED	NA
1094	P1_I42_M1	0.88
1095	UNCLASSIFIED	NA
1096	UNCLASSIFIED	NA
1097	P1_I42_M1	0.91
1098	P1_I42_M1	0.9
1099	UNCLASSIFIED	NA
1100	P1_I42_M1	0.86
1101	P1_I42_M1	0.9
1102	UNCLASSIFIED	NA
1103	UNCLASSIFIED	NA
1104	UNCLASSIFIED	NA
1105	P2_I11_M4	0.83
1106	UNCLASSIFIED	NA
1107	P2_I11_M2	0.9
1108	P5_I9_M9	0.86
1109	UNCLASSIFIED	NA
1110	P2_I11_M5	0.92
1111	P1_I42_M1	0.86
1112	P1_I42_M1	0.9
1113	P2_I11_M2	0.88
1114	UNCLASSIFIED	NA
1115	P1_I42_M1	0.85
1116	UNCLASSIFIED	NA
1117	P3_I9_M5	0.89
1118	P1_I42_M1	0.93
1119	P13_I3_M1	0.88
1120	UNCLASSIFIED	NA
1121	UNCLASSIFIED	NA
1122	P1_I42_M1	0.95
1123	UNCLASSIFIED	NA
1124	P1_I42_M1	0.91
1125	P1_I42_M1	0.95
1126	UNCLASSIFIED	NA
1127	UNCLASSIFIED	NA
1128	UNCLASSIFIED	NA
1129	P4_I11_M14	0.89
1130	P1_I42_M2	0.95
1131	P3_I9_M5	0.89
1132	UNCLASSIFIED	NA
1133	UNCLASSIFIED	NA
1134	P1_I42_M2	0.87
1135	P1_I42_M2	0.89
1136	P1_I42_M1	0.95
1137	P1_I42_M1	0.87
1138	P5_I9_M7	0.82
1139	P1_I42_M1	0.88
1140	P4_I11_M12	0.9
1141	UNCLASSIFIED	NA
1142	UNCLASSIFIED	NA
1143	P1_I42_M1	0.95
1144	UNCLASSIFIED	NA
1145	P1_I42_M2	0.87
1146	UNCLASSIFIED	NA
1147	P1_I42_M1	0.9
1148	P1_I42_M1	0.84
1149	P3_I9_M4	0.85
1150	UNCLASSIFIED	NA
1151	P4_I11_M3	0.82
1152	P4_I11_M10	0.83
1153	UNCLASSIFIED	NA
1154	UNCLASSIFIED	NA
1155	P1_I42_M1	0.88
1156	UNCLASSIFIED	NA
1157	UNCLASSIFIED	NA
1158	UNCLASSIFIED	NA
1159	P10_I3_M1	0.81
1160	UNCLASSIFIED	NA
1161	UNCLASSIFIED	NA
1162	P5_I9_M3	0.84
1163	UNCLASSIFIED	NA
1164	P2_I11_M4	0.88
1165	UNCLASSIFIED	NA
1166	P1_I42_M1	0.92
1167	UNCLASSIFIED	NA
1168	P2_I11_M2	0.87
1169	UNCLASSIFIED	NA
1170	UNCLASSIFIED	NA
1171	UNCLASSIFIED	NA
1172	P3_I9_M7	0.86
1173	UNCLASSIFIED	NA
1174	P1_I42_M1	0.96
1175	P1_I42_M1	0.94
1176	P1_I42_M1	0.91
1177	P1_I42_M1	0.89
1178	P1_I42_M1	0.91
1179	P1_I42_M1	0.9
1180	UNCLASSIFIED	NA
1181	P1_I42_M1	0.91
1182	P2_I11_M2	0.9
1183	P7_I4_M2	0.84
1184	P1_I42_M2	0.88
1185	UNCLASSIFIED	NA
1186	P1_I42_M1	0.94
1187	P11_I2_M1	0.83
1188	P1_I42_M1	0.95
1189	UNCLASSIFIED	NA
1190	UNCLASSIFIED	NA
1191	UNCLASSIFIED	NA
1192	P2_I11_M4	0.81
1193	P3_I9_M1	0.88
1194	UNCLASSIFIED	NA
1195	P1_I42_M1	0.93
1196	UNCLASSIFIED	NA
1197	P1_I42_M2	0.94
1198	P1_I42_M2	0.95
1199	P1_I42_M2	0.88
1200	P1_I42_M1	0.95
1201	P3_I9_M7	0.9
1202	UNCLASSIFIED	NA
1203	P1_I42_M1	0.92
1204	P2_I11_M1	0.88
1205	P1_I42_M2	0.93
1206	P1_I42_M2	0.89
1207	P1_I42_M2	0.91
1208	UNCLASSIFIED	NA
1209	P1_I42_M1	0.82
1210	P1_I42_M2	0.87
1211	UNCLASSIFIED	NA
1212	P5_I9_M9	0.86
1213	P1_I42_M1	0.89
1214	P2_I11_M3	0.87
1215	UNCLASSIFIED	NA
1216	P1_I42_M1	0.98
1217	P2_I11_M2	0.84
1218	P1_I42_M2	0.9
1219	P1_I42_M1	0.97
1220	P1_I42_M1	0.95
1221	P3_I9_M4	0.93
1222	P2_I11_M4	0.92
1223	P1_I42_M1	0.96
1224	P1_I42_M2	0.92
1225	UNCLASSIFIED	NA
1226	P2_I11_M5	0.89
1227	UNCLASSIFIED	NA
1228	P1_I42_M2	0.95
1229	P1_I42_M1	0.92
1230	P1_I42_M2	0.89
1231	P1_I42_M1	0.86
1232	UNCLASSIFIED	NA
1233	P1_I42_M2	0.93
1234	P1_I42_M1	0.9
1235	P1_I42_M2	0.91
1236	P1_I42_M2	0.86
1237	P2_I11_M1	0.88
1238	P1_I42_M2	0.92
1239	P1_I42_M2	0.95
1240	P4_I11_M3	0.86
1241	P1_I42_M2	0.94
1242	P1_I42_M2	0.92
1243	UNCLASSIFIED	NA
1244	P2_I11_M5	0.83
1245	UNCLASSIFIED	NA
1246	P2_I11_M5	0.86
1247	P1_I42_M1	0.91
1248	UNCLASSIFIED	NA
1249	P1_I42_M2	0.88
1250	UNCLASSIFIED	NA
1251	P6_I6_M9	0.89
1252	P1_I42_M2	0.91
1253	UNCLASSIFIED	NA
1254	UNCLASSIFIED	NA
1255	UNCLASSIFIED	NA
1256	UNCLASSIFIED	NA
1257	UNCLASSIFIED	NA
1258	UNCLASSIFIED	NA
1259	UNCLASSIFIED	NA
1260	P4_I11_M1	0.87
1261	UNCLASSIFIED	NA
1262	P1_I42_M1	0.9
1263	UNCLASSIFIED	NA
1264	UNCLASSIFIED	NA
1265	P1_I42_M1	0.87
1266	P2_I11_M4	0.84
1267	P2_I11_M1	0.86
1268	P3_I9_M4	0.85
1269	P1_I42_M1	0.9
1270	P3_I9_M3	0.83
1271	P1_I42_M1	0.82
1272	UNCLASSIFIED	NA
1273	P1_I42_M2	0.91
1274	P1_I42_M1	0.95
1275	P1_I42_M1	0.94
1276	P3_I9_M6	0.87
1277	UNCLASSIFIED	NA
1278	UNCLASSIFIED	NA
1279	UNCLASSIFIED	NA
1280	UNCLASSIFIED	NA
1281	UNCLASSIFIED	NA
1282	UNCLASSIFIED	NA
1283	P1_I42_M1	0.84
1284	P1_I42_M1	0.93
1285	UNCLASSIFIED	NA
1286	P3_I9_M4	0.94
1287	P1_I42_M2	0.94
1288	P1_I42_M1	0.9
1289	P1_I42_M1	0.93
1290	UNCLASSIFIED	NA
1291	P3_I9_M2	0.87
1292	UNCLASSIFIED	NA
1293	UNCLASSIFIED	NA
1294	UNCLASSIFIED	NA
1295	P4_I11_M2	0.85
1296	P1_I42_M1	0.92
1297	P4_I11_M5	0.84
1298	P1_I42_M1	0.87
1299	P2_I11_M1	0.88
1300	P2_I11_M2	0.94
1301	P1_I42_M2	0.85
1302	P1_I42_M2	0.91
1303	P1_I42_M2	0.88
1304	P7_I4_M1	0.84
1305	UNCLASSIFIED	NA
1306	UNCLASSIFIED	NA
1307	P4_I11_M4	0.91
1308	P4_I11_M10	0.91
1309	P1_I42_M1	0.94
1310	P1_I42_M1	0.92
1311	UNCLASSIFIED	NA
1312	P1_I42_M2	0.92
1313	UNCLASSIFIED	NA
1314	UNCLASSIFIED	NA
1315	P5_I9_M2	0.86
1316	UNCLASSIFIED	NA
1317	UNCLASSIFIED	NA
1318	P1_I42_M1	0.9
1319	P1_I42_M1	0.91
1320	UNCLASSIFIED	NA
1321	P2_I11_M5	0.83
1322	UNCLASSIFIED	NA
1323	UNCLASSIFIED	NA
1324	UNCLASSIFIED	NA
1325	P2_I11_M1	0.85
1326	P2_I11_M4	0.9
1327	P6_I6_M5	0.82
1328	UNCLASSIFIED	NA
1329	P1_I42_M1	0.88
1330	UNCLASSIFIED	NA
1331	P5_I9_M8	0.9
1332	UNCLASSIFIED	NA
1333	P1_I42_M1	0.95
1334	UNCLASSIFIED	NA
1335	P4_I11_M13	0.87
1336	UNCLASSIFIED	NA
1337	UNCLASSIFIED	NA
1338	UNCLASSIFIED	NA
1339	UNCLASSIFIED	NA
1340	P1_I42_M1	0.9
1341	UNCLASSIFIED	NA
1342	P2_I11_M2	0.88
1343	P1_I42_M1	0.95
1344	UNCLASSIFIED	NA
1345	P1_I42_M1	0.85
1346	P3_I9_M2	0.94
1347	P2_I11_M3	0.89
1348	UNCLASSIFIED	NA
1349	P2_I11_M4	0.83
1350	P2_I11_M2	0.88
1351	UNCLASSIFIED	NA
1352	P1_I42_M1	0.9
1353	UNCLASSIFIED	NA
1354	P3_I9_M6	0.81
1355	UNCLASSIFIED	NA
1356	P2_I11_M4	0.91
1357	P1_I42_M1	0.93
1358	P1_I42_M1	0.87
1359	UNCLASSIFIED	NA
1360	P1_I42_M1	0.94
1361	P1_I42_M1	0.95
1362	P1_I42_M1	0.85
1363	P3_I9_M2	0.87
1364	P9_I4_M1	0.92
1365	P5_I9_M9	0.89
1366	P1_I42_M2	0.91
1367	P1_I42_M1	0.94
1368	P4_I11_M9	0.86
1369	UNCLASSIFIED	NA
1370	P1_I42_M2	0.87
1371	P2_I11_M4	0.87
1372	P9_I4_M1	0.82
1373	P2_I11_M4	0.86
1374	P1_I42_M1	0.86
1375	P1_I42_M2	0.84
1376	P1_I42_M2	0.86
1377	P2_I11_M5	0.92
1378	UNCLASSIFIED	NA
1379	P2_I11_M2	0.85
1380	P4_I11_M6	0.87
1381	P3_I9_M7	0.83
1382	P2_I11_M1	0.94
1383	P2_I11_M3	0.93
1384	P2_I11_M2	0.84
1385	P1_I42_M1	0.85
1386	P1_I42_M1	0.97
1387	P1_I42_M1	0.93
1388	P3_I9_M6	0.85
1389	P2_I11_M1	0.87
1390	UNCLASSIFIED	NA
1391	UNCLASSIFIED	NA
1392	P1_I42_M2	0.86
1393	UNCLASSIFIED	NA
1394	UNCLASSIFIED	NA
1395	UNCLASSIFIED	NA
1396	UNCLASSIFIED	NA
1397	P4_I11_M10	0.95
1398	P1_I42_M1	0.93
1399	UNCLASSIFIED	NA
1400	UNCLASSIFIED	NA
1401	UNCLASSIFIED	NA
1402	P1_I42_M1	0.95
1403	UNCLASSIFIED	NA
1404	UNCLASSIFIED	NA
1405	UNCLASSIFIED	NA
1406	P2_I11_M2	0.86
1407	P2_I11_M2	0.89
1408	P5_I9_M3	0.83
1409	UNCLASSIFIED	NA
1410	P5_I9_M6	0.86
1411	UNCLASSIFIED	NA
1412	UNCLASSIFIED	NA
1413	UNCLASSIFIED	NA
1414	P1_I42_M1	0.91
1415	P1_I42_M1	0.94
1416	UNCLASSIFIED	NA
1417	UNCLASSIFIED	NA
1418	P4_I11_M2	0.86
1419	UNCLASSIFIED	NA
1420	P1_I42_M1	0.92
1421	P4_I11_M11	0.82
1422	P2_I11_M4	0.87
1423	P1_I42_M2	0.92
1424	UNCLASSIFIED	NA
1425	UNCLASSIFIED	NA
1426	P1_I42_M1	0.94
1427	P4_I11_M1	0.82
1428	UNCLASSIFIED	NA
1429	P1_I42_M1	0.92
1430	P1_I42_M1	0.89
1431	P1_I42_M1	0.83
1432	UNCLASSIFIED	NA
1433	P3_I9_M2	0.81
1434	P1_I42_M1	0.93
1435	P6_I6_M5	0.85
1436	UNCLASSIFIED	NA
1437	P2_I11_M5	0.85
1438	UNCLASSIFIED	NA
1439	UNCLASSIFIED	NA
1440	P1_I42_M1	0.96
1441	P1_I42_M1	0.96
1442	UNCLASSIFIED	NA
1443	P1_I42_M1	0.91
1444	UNCLASSIFIED	NA
1445	UNCLASSIFIED	NA
1446	UNCLASSIFIED	NA
1447	UNCLASSIFIED	NA
1448	UNCLASSIFIED	NA
1449	UNCLASSIFIED	NA
1450	P2_I11_M3	0.9
1451	P4_I11_M4	0.86
1452	UNCLASSIFIED	NA
1453	P2_I11_M5	0.94
1454	UNCLASSIFIED	NA
1455	UNCLASSIFIED	NA
1456	P6_I6_M7	0.83
1457	UNCLASSIFIED	NA
1458	P1_I42_M1	0.85
1459	UNCLASSIFIED	NA
1460	UNCLASSIFIED	NA
1461	P3_I9_M5	0.82
1462	P2_I11_M2	0.89
1463	P3_I9_M5	0.95
1464	P1_I42_M1	0.89
1465	UNCLASSIFIED	NA
1466	P1_I42_M2	0.94
1467	P1_I42_M2	0.96
1468	UNCLASSIFIED	NA
1469	P3_I9_M7	0.86
1470	UNCLASSIFIED	NA
1471	UNCLASSIFIED	NA
1472	UNCLASSIFIED	NA
1473	UNCLASSIFIED	NA
1474	P2_I11_M2	0.88
1475	UNCLASSIFIED	NA
1476	P3_I9_M2	0.94
1477	P4_I11_M3	0.83
1478	P2_I11_M3	0.89
1479	P2_I11_M3	0.93
1480	P1_I42_M1	0.86
1481	P2_I11_M4	0.81
1482	P1_I42_M1	0.95
1483	P1_I42_M2	0.85
1484	P1_I42_M2	0.87
1485	UNCLASSIFIED	NA
1486	UNCLASSIFIED	NA
1487	P3_I9_M7	0.85
1488	P2_I11_M3	0.86
1489	UNCLASSIFIED	NA
1490	P1_I42_M2	0.87
1491	P2_I11_M4	0.82
1492	UNCLASSIFIED	NA
1493	UNCLASSIFIED	NA
1494	P1_I42_M2	0.92
1495	P1_I42_M1	0.91
1496	P2_I11_M1	0.83
1497	P4_I11_M6	0.9
1498	P1_I42_M1	0.91
1499	UNCLASSIFIED	NA
1500	P1_I42_M1	0.91
1501	P1_I42_M1	0.92
1502	P3_I9_M4	0.95
1503	UNCLASSIFIED	NA
1504	P5_I9_M1	0.82
1505	UNCLASSIFIED	NA
1506	P3_I9_M9	0.82
1507	UNCLASSIFIED	NA
1508	P4_I11_M11	0.85
1509	UNCLASSIFIED	NA
1510	P1_I42_M1	0.9
1511	P2_I11_M4	0.85
1512	P1_I42_M1	0.87
1513	P1_I42_M1	0.86
1514	P2_I11_M4	0.83
1515	UNCLASSIFIED	NA
1516	P1_I42_M1	0.91
1517	UNCLASSIFIED	NA
1518	P5_I9_M4	0.84
1519	P1_I42_M2	0.85
1520	P1_I42_M2	0.92
1521	P12_I1_M1	0.82
1522	UNCLASSIFIED	NA
1523	UNCLASSIFIED	NA
1524	P1_I42_M1	0.84
1525	UNCLASSIFIED	NA
1526	UNCLASSIFIED	NA
1527	P6_I6_M3	0.84
1528	UNCLASSIFIED	NA
1529	UNCLASSIFIED	NA
1530	P2_I11_M5	0.82
1531	P1_I42_M2	0.87
1532	UNCLASSIFIED	NA
1533	P2_I11_M1	0.9
1534	UNCLASSIFIED	NA
1535	UNCLASSIFIED	NA
1536	P1_I42_M2	0.92
1537	P4_I11_M1	0.85
1538	UNCLASSIFIED	NA
1539	UNCLASSIFIED	NA
1540	P3_I9_M1	0.9
1541	UNCLASSIFIED	NA
1542	P1_I42_M1	0.95
1543	UNCLASSIFIED	NA
1544	P1_I42_M1	0.82
1545	P1_I42_M1	0.83
1546	P5_I9_M6	0.86
1547	P4_I11_M16	0.95
1548	P2_I11_M2	0.85
1549	P3_I9_M4	0.92
1550	P1_I42_M2	0.84
1551	P3_I9_M8	0.88
1552	P1_I42_M1	0.91
1553	P2_I11_M1	0.86
1554	P1_I42_M2	0.91
1555	UNCLASSIFIED	NA
1556	P1_I42_M1	0.89
1557	P2_I11_M3	0.9
1558	UNCLASSIFIED	NA
1559	UNCLASSIFIED	NA
1560	P3_I9_M3	0.87
1561	P2_I11_M1	0.89
1562	UNCLASSIFIED	NA
1563	P1_I42_M2	0.91
1564	P1_I42_M2	0.96
1565	P2_I11_M4	0.85
1566	UNCLASSIFIED	NA
1567	UNCLASSIFIED	NA
1568	UNCLASSIFIED	NA
1569	P3_I9_M1	0.85
1570	UNCLASSIFIED	NA
1571	UNCLASSIFIED	NA
1572	P2_I11_M4	0.92
1573	P2_I11_M1	0.9
1574	P4_I11_M13	0.84
1575	P2_I11_M2	0.88
1576	UNCLASSIFIED	NA
1577	UNCLASSIFIED	NA
1578	P1_I42_M2	0.92
1579	P1_I42_M1	0.87
1580	UNCLASSIFIED	NA
1581	P1_I42_M2	0.93
1582	UNCLASSIFIED	NA
1583	P1_I42_M1	0.9
1584	UNCLASSIFIED	NA
1585	P4_I11_M2	0.82
1586	UNCLASSIFIED	NA
1587	UNCLASSIFIED	NA
1588	P4_I11_M15	0.9
1589	UNCLASSIFIED	NA
1590	UNCLASSIFIED	NA
1591	UNCLASSIFIED	NA
1592	UNCLASSIFIED	NA
1593	UNCLASSIFIED	NA
1594	P3_I9_M3	0.89
1595	P1_I42_M1	0.93
1596	P2_I11_M1	0.92
1597	P1_I42_M1	0.92
1598	UNCLASSIFIED	NA
1599	UNCLASSIFIED	NA
1600	P1_I42_M1	0.85
1601	UNCLASSIFIED	NA
1602	UNCLASSIFIED	NA
1603	UNCLASSIFIED	NA
1604	UNCLASSIFIED	NA
1605	P1_I42_M2	0.96
1606	P4_I11_M1	0.82
1607	UNCLASSIFIED	NA
1608	UNCLASSIFIED	NA
1609	UNCLASSIFIED	NA
1610	UNCLASSIFIED	NA
1611	UNCLASSIFIED	NA
1612	UNCLASSIFIED	NA
1613	P4_I11_M9	0.88
1614	P1_I42_M1	0.86
1615	UNCLASSIFIED	NA
1616	P4_I11_M11	0.83
1617	UNCLASSIFIED	NA
1618	P3_I9_M4	0.9
1619	P2_I11_M3	0.84
1620	P3_I9_M5	0.83
1621	P2_I11_M2	0.93
1622	UNCLASSIFIED	NA
1623	UNCLASSIFIED	NA
1624	UNCLASSIFIED	NA
1625	P1_I42_M1	0.95
1626	P2_I11_M5	0.84
1627	UNCLASSIFIED	NA
1628	P1_I42_M1	0.87
1629	UNCLASSIFIED	NA
1630	P1_I42_M1	0.88
1631	P1_I42_M2	0.92
1632	UNCLASSIFIED	NA
1633	P1_I42_M1	0.94
1634	UNCLASSIFIED	NA
1635	P2_I11_M2	0.89
1636	P3_I9_M2	0.84
1637	UNCLASSIFIED	NA
1638	UNCLASSIFIED	NA
1639	UNCLASSIFIED	NA
1640	UNCLASSIFIED	NA
1641	UNCLASSIFIED	NA
1642	P1_I42_M1	0.87
1643	UNCLASSIFIED	NA
1644	P1_I42_M2	0.9
1645	P1_I42_M2	0.91
1646	P3_I9_M1	0.83
1647	P2_I11_M4	0.88
1648	P1_I42_M2	0.91
1649	P2_I11_M1	0.87
1650	UNCLASSIFIED	NA
1651	P1_I42_M2	0.91
1652	P4_I11_M13	0.87
1653	P3_I9_M6	0.91
1654	P5_I9_M5	0.82
1655	P5_I9_M1	0.84
1656	P2_I11_M4	0.9
1657	P1_I42_M2	0.92
1658	P4_I11_M10	0.85
1659	P2_I11_M3	0.94
1660	UNCLASSIFIED	NA
1661	P2_I11_M5	0.92
1662	UNCLASSIFIED	NA
1663	P4_I11_M10	0.89
1664	P1_I42_M2	0.94
1665	P2_I11_M5	0.87
1666	P2_I11_M1	0.96
1667	UNCLASSIFIED	NA
1668	P2_I11_M1	0.89
1669	UNCLASSIFIED	NA
1670	UNCLASSIFIED	NA
1671	P2_I11_M5	0.92
1672	UNCLASSIFIED	NA
1673	UNCLASSIFIED	NA
1674	P2_I11_M2	0.86
1675	P1_I42_M2	0.95
1676	P1_I42_M1	0.94
1677	P1_I42_M1	0.94
1678	P1_I42_M1	0.85
1679	P1_I42_M1	0.95
1680	UNCLASSIFIED	NA
1681	UNCLASSIFIED	NA
1682	UNCLASSIFIED	NA
1683	UNCLASSIFIED	NA
1684	UNCLASSIFIED	NA
1685	UNCLASSIFIED	NA
1686	UNCLASSIFIED	NA
1687	P1_I42_M2	0.88
1688	P1_I42_M1	0.94
1689	UNCLASSIFIED	NA
1690	P1_I42_M1	0.95
1691	P1_I42_M2	0.96
1692	P1_I42_M2	0.96
1693	P1_I42_M2	0.92
1694	P3_I9_M2	0.84
1695	P1_I42_M1	0.89
1696	UNCLASSIFIED	NA
1697	UNCLASSIFIED	NA
1698	P2_I11_M1	0.82
1699	UNCLASSIFIED	NA
1700	P1_I42_M2	0.91
1701	P1_I42_M1	0.91
1702	P1_I42_M1	0.98
1703	UNCLASSIFIED	NA
1704	P2_I11_M5	0.87
1705	UNCLASSIFIED	NA
1706	P1_I42_M2	0.89
1707	UNCLASSIFIED	NA
1708	UNCLASSIFIED	NA
1709	UNCLASSIFIED	NA
1710	UNCLASSIFIED	NA
1711	P3_I9_M2	0.83
1712	P1_I42_M2	0.93
1713	UNCLASSIFIED	NA
1714	P4_I11_M6	0.86
1715	UNCLASSIFIED	NA
1716	UNCLASSIFIED	NA
1717	P1_I42_M2	0.82
1718	P2_I11_M1	0.86
1719	P1_I42_M1	0.91
1720	UNCLASSIFIED	NA
1721	UNCLASSIFIED	NA
1722	UNCLASSIFIED	NA
1723	P2_I11_M4	0.83
1724	UNCLASSIFIED	NA
1725	P2_I11_M1	0.89
1726	P3_I9_M5	0.93
1727	P1_I42_M2	0.94
1728	P1_I42_M2	0.95
1729	UNCLASSIFIED	NA
1730	P1_I42_M1	0.89
1731	UNCLASSIFIED	NA
1732	P3_I9_M2	0.94
1733	P1_I42_M2	0.94
1734	UNCLASSIFIED	NA
1735	UNCLASSIFIED	NA
1736	UNCLASSIFIED	NA
1737	P1_I42_M1	0.93
1738	UNCLASSIFIED	NA
1739	P2_I11_M5	0.84
1740	UNCLASSIFIED	NA
1741	P3_I9_M8	0.88
1742	UNCLASSIFIED	NA
1743	P1_I42_M1	0.89
1744	P4_I11_M14	0.91
1745	UNCLASSIFIED	NA
1746	P1_I42_M1	0.83
1747	UNCLASSIFIED	NA
1748	P1_I42_M1	0.95
1749	P2_I11_M5	0.92
1750	UNCLASSIFIED	NA
1751	P2_I11_M4	0.9
1752	P2_I11_M4	0.95
1753	P1_I42_M2	0.91
1754	P1_I42_M2	0.91
1755	UNCLASSIFIED	NA
1756	UNCLASSIFIED	NA
1757	UNCLASSIFIED	NA
1758	P1_I42_M1	0.89
1759	P2_I11_M4	0.94
1760	UNCLASSIFIED	NA
1761	UNCLASSIFIED	NA
1762	UNCLASSIFIED	NA
1763	P2_I11_M1	0.9
1764	P5_I9_M1	0.86
1765	P2_I11_M2	0.85
1766	P1_I42_M2	0.93
1767	P1_I42_M2	0.87
