Gene	Module	kME
891	UNCLASSIFIED	NA
892	P2_I12_M1	0.86
893	UNCLASSIFIED	NA
894	UNCLASSIFIED	NA
895	P10_I6_M1	0.81
896	P3_I7_M2	0.93
897	UNCLASSIFIED	NA
898	UNCLASSIFIED	NA
899	UNCLASSIFIED	NA
900	UNCLASSIFIED	NA
901	P2_I12_M2	0.92
902	P4_I7_M4	0.83
903	UNCLASSIFIED	NA
904	UNCLASSIFIED	NA
905	UNCLASSIFIED	NA
906	UNCLASSIFIED	NA
907	UNCLASSIFIED	NA
908	UNCLASSIFIED	NA
909	UNCLASSIFIED	NA
910	UNCLASSIFIED	NA
911	P4_I7_M2	0.89
912	UNCLASSIFIED	NA
913	P3_I7_M1	0.84
914	UNCLASSIFIED	NA
915	UNCLASSIFIED	NA
916	UNCLASSIFIED	NA
917	UNCLASSIFIED	NA
918	UNCLASSIFIED	NA
919	UNCLASSIFIED	NA
920	UNCLASSIFIED	NA
921	P2_I12_M4	0.91
922	UNCLASSIFIED	NA
923	P2_I12_M2	0.88
924	UNCLASSIFIED	NA
925	UNCLASSIFIED	NA
926	UNCLASSIFIED	NA
927	UNCLASSIFIED	NA
928	P2_I12_M1	0.92
929	UNCLASSIFIED	NA
930	UNCLASSIFIED	NA
931	P10_I6_M1	0.85
932	UNCLASSIFIED	NA
933	UNCLASSIFIED	NA
934	UNCLASSIFIED	NA
935	UNCLASSIFIED	NA
936	UNCLASSIFIED	NA
937	UNCLASSIFIED	NA
938	P3_I7_M2	0.88
939	P4_I7_M1	0.91
940	UNCLASSIFIED	NA
941	UNCLASSIFIED	NA
942	UNCLASSIFIED	NA
943	UNCLASSIFIED	NA
944	UNCLASSIFIED	NA
945	UNCLASSIFIED	NA
946	UNCLASSIFIED	NA
947	UNCLASSIFIED	NA
948	UNCLASSIFIED	NA
949	UNCLASSIFIED	NA
950	UNCLASSIFIED	NA
951	UNCLASSIFIED	NA
952	P1_I4_M1	0.97
953	P2_I12_M1	0.82
954	P2_I12_M1	0.87
955	UNCLASSIFIED	NA
956	P3_I7_M1	0.87
957	UNCLASSIFIED	NA
958	P8_I3_M3	0.83
959	UNCLASSIFIED	NA
960	UNCLASSIFIED	NA
961	UNCLASSIFIED	NA
962	UNCLASSIFIED	NA
963	UNCLASSIFIED	NA
964	UNCLASSIFIED	NA
965	UNCLASSIFIED	NA
966	UNCLASSIFIED	NA
967	P5_I4_M2	0.85
968	UNCLASSIFIED	NA
969	UNCLASSIFIED	NA
970	UNCLASSIFIED	NA
971	UNCLASSIFIED	NA
972	UNCLASSIFIED	NA
973	UNCLASSIFIED	NA
974	UNCLASSIFIED	NA
975	UNCLASSIFIED	NA
976	UNCLASSIFIED	NA
977	UNCLASSIFIED	NA
978	UNCLASSIFIED	NA
979	UNCLASSIFIED	NA
980	UNCLASSIFIED	NA
981	UNCLASSIFIED	NA
982	UNCLASSIFIED	NA
983	UNCLASSIFIED	NA
984	P2_I12_M5	0.84
985	UNCLASSIFIED	NA
986	UNCLASSIFIED	NA
987	P1_I4_M1	0.96
988	P1_I4_M1	0.98
989	UNCLASSIFIED	NA
990	UNCLASSIFIED	NA
991	UNCLASSIFIED	NA
992	UNCLASSIFIED	NA
993	P3_I7_M2	0.84
994	UNCLASSIFIED	NA
995	UNCLASSIFIED	NA
996	UNCLASSIFIED	NA
997	UNCLASSIFIED	NA
998	UNCLASSIFIED	NA
999	UNCLASSIFIED	NA
1000	UNCLASSIFIED	NA
1001	UNCLASSIFIED	NA
1002	UNCLASSIFIED	NA
1003	UNCLASSIFIED	NA
1004	UNCLASSIFIED	NA
1005	UNCLASSIFIED	NA
1006	P2_I12_M1	0.86
1007	P4_I7_M2	0.84
1008	P2_I12_M1	0.83
1009	UNCLASSIFIED	NA
1010	P5_I4_M3	0.89
1011	UNCLASSIFIED	NA
1012	UNCLASSIFIED	NA
1013	P1_I4_M1	0.87
1014	P4_I7_M1	0.84
1015	P2_I12_M2	0.94
1016	UNCLASSIFIED	NA
1017	UNCLASSIFIED	NA
1018	P2_I12_M3	0.85
1019	P2_I12_M2	0.93
1020	P7_I3_M3	0.88
1021	UNCLASSIFIED	NA
1022	UNCLASSIFIED	NA
1023	UNCLASSIFIED	NA
1024	UNCLASSIFIED	NA
1025	P2_I12_M1	0.92
1026	UNCLASSIFIED	NA
1027	UNCLASSIFIED	NA
1028	UNCLASSIFIED	NA
1029	P7_I3_M3	0.84
1030	UNCLASSIFIED	NA
1031	UNCLASSIFIED	NA
1032	UNCLASSIFIED	NA
1033	P2_I12_M3	0.88
1034	UNCLASSIFIED	NA
1035	UNCLASSIFIED	NA
1036	UNCLASSIFIED	NA
1037	UNCLASSIFIED	NA
1038	UNCLASSIFIED	NA
1039	UNCLASSIFIED	NA
1040	UNCLASSIFIED	NA
1041	UNCLASSIFIED	NA
1042	UNCLASSIFIED	NA
1043	UNCLASSIFIED	NA
1044	P2_I12_M1	0.9
1045	UNCLASSIFIED	NA
1046	UNCLASSIFIED	NA
1047	UNCLASSIFIED	NA
1048	UNCLASSIFIED	NA
1049	P4_I7_M3	0.87
1050	UNCLASSIFIED	NA
1051	UNCLASSIFIED	NA
1052	UNCLASSIFIED	NA
1053	UNCLASSIFIED	NA
1054	UNCLASSIFIED	NA
1055	P2_I12_M2	0.87
1056	P4_I7_M1	0.84
1057	UNCLASSIFIED	NA
1058	UNCLASSIFIED	NA
1059	UNCLASSIFIED	NA
1060	UNCLASSIFIED	NA
1061	UNCLASSIFIED	NA
1062	UNCLASSIFIED	NA
1063	UNCLASSIFIED	NA
1064	UNCLASSIFIED	NA
1065	P5_I4_M1	0.8
1066	UNCLASSIFIED	NA
1067	UNCLASSIFIED	NA
1068	P7_I3_M2	0.84
1069	UNCLASSIFIED	NA
1070	P1_I4_M1	0.91
1071	P9_I6_M3	0.91
1072	P2_I12_M4	0.85
1073	P3_I7_M5	0.87
1074	UNCLASSIFIED	NA
1075	UNCLASSIFIED	NA
1076	UNCLASSIFIED	NA
1077	P2_I12_M1	0.92
1078	P2_I12_M1	0.9
1079	P1_I4_M1	0.83
1080	UNCLASSIFIED	NA
1081	UNCLASSIFIED	NA
1082	P4_I7_M3	0.8
1083	UNCLASSIFIED	NA
1084	UNCLASSIFIED	NA
1085	P5_I4_M4	0.84
1086	UNCLASSIFIED	NA
1087	UNCLASSIFIED	NA
1088	UNCLASSIFIED	NA
1089	UNCLASSIFIED	NA
1090	P9_I6_M3	0.86
1091	P2_I12_M1	0.89
1092	P10_I6_M3	0.88
1093	P5_I4_M2	0.83
1094	UNCLASSIFIED	NA
1095	P1_I4_M1	0.99
1096	P1_I4_M1	0.96
1097	P2_I12_M3	0.82
1098	UNCLASSIFIED	NA
1099	UNCLASSIFIED	NA
1100	UNCLASSIFIED	NA
1101	UNCLASSIFIED	NA
1102	UNCLASSIFIED	NA
1103	UNCLASSIFIED	NA
1104	UNCLASSIFIED	NA
1105	UNCLASSIFIED	NA
1106	UNCLASSIFIED	NA
1107	P10_I6_M1	0.82
1108	UNCLASSIFIED	NA
1109	UNCLASSIFIED	NA
1110	UNCLASSIFIED	NA
1111	UNCLASSIFIED	NA
1112	UNCLASSIFIED	NA
1113	UNCLASSIFIED	NA
1114	UNCLASSIFIED	NA
1115	UNCLASSIFIED	NA
1116	UNCLASSIFIED	NA
1117	UNCLASSIFIED	NA
1118	UNCLASSIFIED	NA
1119	P5_I4_M1	0.82
1120	UNCLASSIFIED	NA
1121	UNCLASSIFIED	NA
1122	UNCLASSIFIED	NA
1123	UNCLASSIFIED	NA
1124	UNCLASSIFIED	NA
1125	P2_I12_M1	0.86
1126	UNCLASSIFIED	NA
1127	UNCLASSIFIED	NA
1128	UNCLASSIFIED	NA
1129	P3_I7_M2	0.85
1130	UNCLASSIFIED	NA
1131	UNCLASSIFIED	NA
1132	UNCLASSIFIED	NA
1133	UNCLASSIFIED	NA
1134	UNCLASSIFIED	NA
1135	UNCLASSIFIED	NA
1136	UNCLASSIFIED	NA
1137	P3_I7_M1	0.85
1138	UNCLASSIFIED	NA
1139	P4_I7_M5	0.83
1140	UNCLASSIFIED	NA
1141	UNCLASSIFIED	NA
1142	UNCLASSIFIED	NA
1143	UNCLASSIFIED	NA
1144	UNCLASSIFIED	NA
1145	UNCLASSIFIED	NA
1146	UNCLASSIFIED	NA
1147	UNCLASSIFIED	NA
1148	UNCLASSIFIED	NA
1149	UNCLASSIFIED	NA
1150	UNCLASSIFIED	NA
1151	UNCLASSIFIED	NA
1152	UNCLASSIFIED	NA
1153	UNCLASSIFIED	NA
1154	UNCLASSIFIED	NA
1155	UNCLASSIFIED	NA
1156	UNCLASSIFIED	NA
1157	UNCLASSIFIED	NA
1158	UNCLASSIFIED	NA
1159	UNCLASSIFIED	NA
1160	UNCLASSIFIED	NA
1161	UNCLASSIFIED	NA
1162	P2_I12_M4	0.82
1163	UNCLASSIFIED	NA
1164	UNCLASSIFIED	NA
1165	UNCLASSIFIED	NA
1166	P2_I12_M1	0.88
1167	UNCLASSIFIED	NA
1168	UNCLASSIFIED	NA
1169	UNCLASSIFIED	NA
1170	UNCLASSIFIED	NA
1171	UNCLASSIFIED	NA
1172	UNCLASSIFIED	NA
1173	UNCLASSIFIED	NA
1174	P2_I12_M2	0.89
1175	UNCLASSIFIED	NA
1176	UNCLASSIFIED	NA
1177	P4_I7_M1	0.81
1178	P3_I7_M1	0.87
1179	UNCLASSIFIED	NA
1180	P5_I4_M2	0.9
1181	UNCLASSIFIED	NA
1182	UNCLASSIFIED	NA
1183	UNCLASSIFIED	NA
1184	UNCLASSIFIED	NA
1185	UNCLASSIFIED	NA
1186	UNCLASSIFIED	NA
1187	UNCLASSIFIED	NA
1188	UNCLASSIFIED	NA
1189	UNCLASSIFIED	NA
1190	UNCLASSIFIED	NA
1191	UNCLASSIFIED	NA
1192	P2_I12_M5	0.84
1193	UNCLASSIFIED	NA
1194	UNCLASSIFIED	NA
1195	UNCLASSIFIED	NA
1196	UNCLASSIFIED	NA
1197	P2_I12_M1	0.82
1198	P2_I12_M1	0.9
1199	UNCLASSIFIED	NA
1200	P2_I12_M2	0.95
1201	UNCLASSIFIED	NA
1202	UNCLASSIFIED	NA
1203	UNCLASSIFIED	NA
1204	P2_I12_M3	0.93
1205	UNCLASSIFIED	NA
1206	UNCLASSIFIED	NA
1207	UNCLASSIFIED	NA
1208	UNCLASSIFIED	NA
1209	P2_I12_M2	0.83
1210	P1_I4_M1	0.98
1211	UNCLASSIFIED	NA
1212	UNCLASSIFIED	NA
1213	P2_I12_M2	0.87
1214	UNCLASSIFIED	NA
1215	UNCLASSIFIED	NA
1216	P1_I4_M1	0.97
1217	UNCLASSIFIED	NA
1218	UNCLASSIFIED	NA
1219	P3_I7_M5	0.95
1220	P2_I12_M3	0.9
1221	UNCLASSIFIED	NA
1222	P9_I6_M3	0.91
1223	P3_I7_M1	0.88
1224	UNCLASSIFIED	NA
1225	UNCLASSIFIED	NA
1226	UNCLASSIFIED	NA
1227	UNCLASSIFIED	NA
1228	P4_I7_M4	0.82
1229	UNCLASSIFIED	NA
1230	UNCLASSIFIED	NA
1231	P1_I4_M1	0.96
1232	UNCLASSIFIED	NA
1233	UNCLASSIFIED	NA
1234	P2_I12_M1	0.86
1235	P2_I12_M1	0.88
1236	P5_I4_M3	0.84
1237	UNCLASSIFIED	NA
1238	P1_I4_M1	0.99
1239	UNCLASSIFIED	NA
1240	UNCLASSIFIED	NA
1241	P2_I12_M1	0.86
1242	P2_I12_M1	0.84
1243	UNCLASSIFIED	NA
1244	UNCLASSIFIED	NA
1245	UNCLASSIFIED	NA
1246	UNCLASSIFIED	NA
1247	UNCLASSIFIED	NA
1248	P5_I4_M2	0.86
1249	UNCLASSIFIED	NA
1250	UNCLASSIFIED	NA
1251	UNCLASSIFIED	NA
1252	UNCLASSIFIED	NA
1253	UNCLASSIFIED	NA
1254	UNCLASSIFIED	NA
1255	P2_I12_M4	0.81
1256	UNCLASSIFIED	NA
1257	UNCLASSIFIED	NA
1258	UNCLASSIFIED	NA
1259	UNCLASSIFIED	NA
1260	UNCLASSIFIED	NA
1261	UNCLASSIFIED	NA
1262	P2_I12_M1	0.92
1263	UNCLASSIFIED	NA
1264	UNCLASSIFIED	NA
1265	UNCLASSIFIED	NA
1266	UNCLASSIFIED	NA
1267	UNCLASSIFIED	NA
1268	P4_I7_M1	0.86
1269	UNCLASSIFIED	NA
1270	P2_I12_M5	0.86
1271	UNCLASSIFIED	NA
1272	UNCLASSIFIED	NA
1273	UNCLASSIFIED	NA
1274	UNCLASSIFIED	NA
1275	P2_I12_M2	0.88
1276	UNCLASSIFIED	NA
1277	UNCLASSIFIED	NA
1278	UNCLASSIFIED	NA
1279	UNCLASSIFIED	NA
1280	P1_I4_M1	0.97
1281	UNCLASSIFIED	NA
1282	UNCLASSIFIED	NA
1283	UNCLASSIFIED	NA
1284	P1_I4_M1	0.91
1285	UNCLASSIFIED	NA
1286	UNCLASSIFIED	NA
1287	UNCLASSIFIED	NA
1288	UNCLASSIFIED	NA
1289	P3_I7_M5	0.92
1290	UNCLASSIFIED	NA
1291	UNCLASSIFIED	NA
1292	UNCLASSIFIED	NA
1293	UNCLASSIFIED	NA
1294	P2_I12_M5	0.84
1295	UNCLASSIFIED	NA
1296	UNCLASSIFIED	NA
1297	UNCLASSIFIED	NA
1298	UNCLASSIFIED	NA
1299	P1_I4_M1	0.9
1300	UNCLASSIFIED	NA
1301	P2_I12_M3	0.85
1302	UNCLASSIFIED	NA
1303	UNCLASSIFIED	NA
1304	UNCLASSIFIED	NA
1305	UNCLASSIFIED	NA
1306	UNCLASSIFIED	NA
1307	UNCLASSIFIED	NA
1308	UNCLASSIFIED	NA
1309	UNCLASSIFIED	NA
1310	P2_I12_M3	0.89
1311	P2_I12_M4	0.83
1312	P10_I6_M4	0.82
1313	UNCLASSIFIED	NA
1314	UNCLASSIFIED	NA
1315	UNCLASSIFIED	NA
1316	UNCLASSIFIED	NA
1317	UNCLASSIFIED	NA
1318	P4_I7_M3	0.84
1319	UNCLASSIFIED	NA
1320	UNCLASSIFIED	NA
1321	UNCLASSIFIED	NA
1322	UNCLASSIFIED	NA
1323	UNCLASSIFIED	NA
1324	UNCLASSIFIED	NA
1325	UNCLASSIFIED	NA
1326	P2_I12_M1	0.87
1327	P2_I12_M1	0.86
1328	UNCLASSIFIED	NA
1329	P3_I7_M1	0.84
1330	UNCLASSIFIED	NA
1331	UNCLASSIFIED	NA
1332	UNCLASSIFIED	NA
1333	UNCLASSIFIED	NA
1334	P1_I4_M1	0.97
1335	UNCLASSIFIED	NA
1336	P1_I4_M1	0.98
1337	P6_I4_M3	0.91
1338	P1_I4_M1	0.99
1339	P5_I4_M2	0.85
1340	UNCLASSIFIED	NA
1341	UNCLASSIFIED	NA
1342	P4_I7_M1	0.81
1343	UNCLASSIFIED	NA
1344	UNCLASSIFIED	NA
1345	P5_I4_M1	0.82
1346	UNCLASSIFIED	NA
1347	P6_I4_M1	0.81
1348	UNCLASSIFIED	NA
1349	UNCLASSIFIED	NA
1350	P2_I12_M1	0.89
1351	UNCLASSIFIED	NA
1352	UNCLASSIFIED	NA
1353	UNCLASSIFIED	NA
1354	UNCLASSIFIED	NA
1355	UNCLASSIFIED	NA
1356	P2_I12_M2	0.92
1357	P3_I7_M5	0.85
1358	P5_I4_M5	0.82
1359	UNCLASSIFIED	NA
1360	UNCLASSIFIED	NA
1361	P1_I4_M1	0.96
1362	P2_I12_M3	0.92
1363	P5_I4_M1	0.82
1364	UNCLASSIFIED	NA
1365	UNCLASSIFIED	NA
1366	UNCLASSIFIED	NA
1367	P4_I7_M1	0.84
1368	UNCLASSIFIED	NA
1369	P1_I4_M1	0.97
1370	P1_I4_M1	0.97
1371	P1_I4_M1	0.97
1372	UNCLASSIFIED	NA
1373	P4_I7_M3	0.85
1374	P1_I4_M1	0.98
1375	P1_I4_M1	0.97
1376	UNCLASSIFIED	NA
1377	UNCLASSIFIED	NA
1378	UNCLASSIFIED	NA
1379	UNCLASSIFIED	NA
1380	UNCLASSIFIED	NA
1381	UNCLASSIFIED	NA
1382	UNCLASSIFIED	NA
1383	UNCLASSIFIED	NA
1384	UNCLASSIFIED	NA
1385	UNCLASSIFIED	NA
1386	P9_I6_M3	0.84
1387	UNCLASSIFIED	NA
1388	UNCLASSIFIED	NA
1389	UNCLASSIFIED	NA
1390	P2_I12_M5	0.83
1391	P1_I4_M1	0.98
1392	P1_I4_M1	0.98
1393	UNCLASSIFIED	NA
1394	UNCLASSIFIED	NA
1395	UNCLASSIFIED	NA
1396	UNCLASSIFIED	NA
1397	UNCLASSIFIED	NA
1398	P4_I7_M1	0.84
1399	UNCLASSIFIED	NA
1400	UNCLASSIFIED	NA
1401	UNCLASSIFIED	NA
1402	P1_I4_M1	0.95
1403	UNCLASSIFIED	NA
1404	UNCLASSIFIED	NA
1405	UNCLASSIFIED	NA
1406	P2_I12_M3	0.88
1407	P3_I7_M3	0.84
1408	UNCLASSIFIED	NA
1409	UNCLASSIFIED	NA
1410	UNCLASSIFIED	NA
1411	UNCLASSIFIED	NA
1412	P1_I4_M1	0.98
1413	UNCLASSIFIED	NA
1414	P1_I4_M1	0.97
1415	P2_I12_M3	0.88
1416	UNCLASSIFIED	NA
1417	UNCLASSIFIED	NA
1418	P1_I4_M1	0.97
1419	UNCLASSIFIED	NA
1420	UNCLASSIFIED	NA
1421	UNCLASSIFIED	NA
1422	P5_I4_M1	0.82
1423	UNCLASSIFIED	NA
1424	P3_I7_M2	0.81
1425	UNCLASSIFIED	NA
1426	UNCLASSIFIED	NA
1427	UNCLASSIFIED	NA
1428	P2_I12_M3	0.85
1429	P2_I12_M2	0.84
1430	P2_I12_M2	0.92
1431	UNCLASSIFIED	NA
1432	UNCLASSIFIED	NA
1433	UNCLASSIFIED	NA
1434	UNCLASSIFIED	NA
1435	UNCLASSIFIED	NA
1436	UNCLASSIFIED	NA
1437	UNCLASSIFIED	NA
1438	P6_I4_M1	0.84
1439	UNCLASSIFIED	NA
1440	UNCLASSIFIED	NA
1441	UNCLASSIFIED	NA
1442	UNCLASSIFIED	NA
1443	P2_I12_M1	0.92
1444	UNCLASSIFIED	NA
1445	UNCLASSIFIED	NA
1446	UNCLASSIFIED	NA
1447	UNCLASSIFIED	NA
1448	P5_I4_M2	0.91
1449	UNCLASSIFIED	NA
1450	UNCLASSIFIED	NA
1451	UNCLASSIFIED	NA
1452	UNCLASSIFIED	NA
1453	UNCLASSIFIED	NA
1454	UNCLASSIFIED	NA
1455	UNCLASSIFIED	NA
1456	UNCLASSIFIED	NA
1457	UNCLASSIFIED	NA
1458	UNCLASSIFIED	NA
1459	UNCLASSIFIED	NA
1460	UNCLASSIFIED	NA
1461	P5_I4_M1	0.81
1462	UNCLASSIFIED	NA
1463	UNCLASSIFIED	NA
1464	UNCLASSIFIED	NA
1465	UNCLASSIFIED	NA
1466	UNCLASSIFIED	NA
1467	P2_I12_M1	0.84
1468	UNCLASSIFIED	NA
1469	P9_I6_M1	0.83
1470	P6_I4_M2	0.94
1471	UNCLASSIFIED	NA
1472	UNCLASSIFIED	NA
1473	UNCLASSIFIED	NA
1474	P3_I7_M1	0.85
1475	UNCLASSIFIED	NA
1476	P1_I4_M1	0.91
1477	UNCLASSIFIED	NA
1478	UNCLASSIFIED	NA
1479	P3_I7_M3	0.89
1480	UNCLASSIFIED	NA
1481	P1_I4_M1	0.98
1482	P2_I12_M3	0.9
1483	UNCLASSIFIED	NA
1484	P2_I12_M1	0.86
1485	UNCLASSIFIED	NA
1486	UNCLASSIFIED	NA
1487	UNCLASSIFIED	NA
1488	UNCLASSIFIED	NA
1489	UNCLASSIFIED	NA
1490	P3_I7_M3	0.86
1491	UNCLASSIFIED	NA
1492	UNCLASSIFIED	NA
1493	UNCLASSIFIED	NA
1494	UNCLASSIFIED	NA
1495	P1_I4_M1	0.92
1496	UNCLASSIFIED	NA
1497	UNCLASSIFIED	NA
1498	P12_I5_M1	0.82
1499	UNCLASSIFIED	NA
1500	UNCLASSIFIED	NA
1501	P4_I7_M3	0.82
1502	UNCLASSIFIED	NA
1503	UNCLASSIFIED	NA
1504	UNCLASSIFIED	NA
1505	P2_I12_M5	0.81
1506	UNCLASSIFIED	NA
1507	UNCLASSIFIED	NA
1508	P7_I3_M3	0.84
1509	UNCLASSIFIED	NA
1510	UNCLASSIFIED	NA
1511	P2_I12_M5	0.84
1512	P2_I12_M2	0.81
1513	UNCLASSIFIED	NA
1514	UNCLASSIFIED	NA
1515	UNCLASSIFIED	NA
1516	P8_I3_M4	0.92
1517	UNCLASSIFIED	NA
1518	UNCLASSIFIED	NA
1519	UNCLASSIFIED	NA
1520	P1_I4_M1	0.96
1521	UNCLASSIFIED	NA
1522	UNCLASSIFIED	NA
1523	UNCLASSIFIED	NA
1524	UNCLASSIFIED	NA
1525	UNCLASSIFIED	NA
1526	UNCLASSIFIED	NA
1527	UNCLASSIFIED	NA
1528	P1_I4_M1	0.91
1529	UNCLASSIFIED	NA
1530	UNCLASSIFIED	NA
1531	UNCLASSIFIED	NA
1532	UNCLASSIFIED	NA
1533	UNCLASSIFIED	NA
1534	P2_I12_M4	0.82
1535	UNCLASSIFIED	NA
1536	UNCLASSIFIED	NA
1537	UNCLASSIFIED	NA
1538	UNCLASSIFIED	NA
1539	UNCLASSIFIED	NA
1540	UNCLASSIFIED	NA
1541	P9_I6_M3	0.83
1542	P1_I4_M1	0.94
1543	UNCLASSIFIED	NA
1544	UNCLASSIFIED	NA
1545	UNCLASSIFIED	NA
1546	P6_I4_M3	0.89
1547	UNCLASSIFIED	NA
1548	UNCLASSIFIED	NA
1549	UNCLASSIFIED	NA
1550	UNCLASSIFIED	NA
1551	P3_I7_M2	0.84
1552	UNCLASSIFIED	NA
1553	UNCLASSIFIED	NA
1554	UNCLASSIFIED	NA
1555	P5_I4_M2	0.83
1556	UNCLASSIFIED	NA
1557	UNCLASSIFIED	NA
1558	UNCLASSIFIED	NA
1559	UNCLASSIFIED	NA
1560	UNCLASSIFIED	NA
1561	UNCLASSIFIED	NA
1562	UNCLASSIFIED	NA
1563	P1_I4_M1	0.97
1564	UNCLASSIFIED	NA
1565	UNCLASSIFIED	NA
1566	UNCLASSIFIED	NA
1567	P1_I4_M1	0.98
1568	P2_I12_M4	0.84
1569	P2_I12_M4	0.86
1570	UNCLASSIFIED	NA
1571	P1_I4_M1	0.97
1572	UNCLASSIFIED	NA
1573	UNCLASSIFIED	NA
1574	UNCLASSIFIED	NA
1575	P4_I7_M1	0.82
1576	UNCLASSIFIED	NA
1577	UNCLASSIFIED	NA
1578	UNCLASSIFIED	NA
1579	P9_I6_M1	0.86
1580	UNCLASSIFIED	NA
1581	UNCLASSIFIED	NA
1582	UNCLASSIFIED	NA
1583	P1_I4_M1	0.94
1584	UNCLASSIFIED	NA
1585	UNCLASSIFIED	NA
1586	UNCLASSIFIED	NA
1587	P3_I7_M4	0.89
1588	UNCLASSIFIED	NA
1589	UNCLASSIFIED	NA
1590	UNCLASSIFIED	NA
1591	P5_I4_M2	0.9
1592	UNCLASSIFIED	NA
1593	UNCLASSIFIED	NA
1594	UNCLASSIFIED	NA
1595	UNCLASSIFIED	NA
1596	UNCLASSIFIED	NA
1597	P1_I4_M1	0.96
1598	UNCLASSIFIED	NA
1599	UNCLASSIFIED	NA
1600	P2_I12_M1	0.83
1601	UNCLASSIFIED	NA
1602	UNCLASSIFIED	NA
1603	UNCLASSIFIED	NA
1604	P1_I4_M1	0.98
1605	P1_I4_M1	0.98
1606	UNCLASSIFIED	NA
1607	UNCLASSIFIED	NA
1608	UNCLASSIFIED	NA
1609	UNCLASSIFIED	NA
1610	UNCLASSIFIED	NA
1611	UNCLASSIFIED	NA
1612	P10_I6_M2	0.82
1613	UNCLASSIFIED	NA
1614	UNCLASSIFIED	NA
1615	UNCLASSIFIED	NA
1616	P7_I3_M3	0.85
1617	UNCLASSIFIED	NA
1618	UNCLASSIFIED	NA
1619	UNCLASSIFIED	NA
1620	UNCLASSIFIED	NA
1621	UNCLASSIFIED	NA
1622	UNCLASSIFIED	NA
1623	UNCLASSIFIED	NA
1624	UNCLASSIFIED	NA
1625	P2_I12_M1	0.9
1626	UNCLASSIFIED	NA
1627	P1_I4_M1	0.97
1628	P1_I4_M1	0.96
1629	P2_I12_M5	0.85
1630	P2_I12_M1	0.86
1631	UNCLASSIFIED	NA
1632	UNCLASSIFIED	NA
1633	UNCLASSIFIED	NA
1634	UNCLASSIFIED	NA
1635	UNCLASSIFIED	NA
1636	UNCLASSIFIED	NA
1637	UNCLASSIFIED	NA
1638	UNCLASSIFIED	NA
1639	P5_I4_M2	0.87
1640	P2_I12_M5	0.91
1641	UNCLASSIFIED	NA
1642	P2_I12_M1	0.85
1643	UNCLASSIFIED	NA
1644	UNCLASSIFIED	NA
1645	UNCLASSIFIED	NA
1646	P3_I7_M3	0.82
1647	UNCLASSIFIED	NA
1648	UNCLASSIFIED	NA
1649	P5_I4_M1	0.83
1650	UNCLASSIFIED	NA
1651	UNCLASSIFIED	NA
1652	P2_I12_M5	0.84
1653	P2_I12_M2	0.88
1654	UNCLASSIFIED	NA
1655	UNCLASSIFIED	NA
1656	P1_I4_M1	0.98
1657	UNCLASSIFIED	NA
1658	UNCLASSIFIED	NA
1659	UNCLASSIFIED	NA
1660	UNCLASSIFIED	NA
1661	P7_I3_M4	0.82
1662	UNCLASSIFIED	NA
1663	UNCLASSIFIED	NA
1664	P4_I7_M4	0.85
1665	UNCLASSIFIED	NA
1666	UNCLASSIFIED	NA
1667	UNCLASSIFIED	NA
1668	P2_I12_M1	0.82
1669	UNCLASSIFIED	NA
1670	UNCLASSIFIED	NA
1671	P6_I4_M3	0.84
1672	UNCLASSIFIED	NA
1673	P1_I4_M1	0.98
1674	P5_I4_M4	0.82
1675	UNCLASSIFIED	NA
1676	P3_I7_M5	0.85
1677	UNCLASSIFIED	NA
1678	P4_I7_M4	0.85
1679	UNCLASSIFIED	NA
1680	UNCLASSIFIED	NA
1681	UNCLASSIFIED	NA
1682	P10_I6_M5	0.85
1683	UNCLASSIFIED	NA
1684	P1_I4_M1	0.98
1685	UNCLASSIFIED	NA
1686	P10_I6_M2	0.84
1687	UNCLASSIFIED	NA
1688	P2_I12_M3	0.9
1689	UNCLASSIFIED	NA
1690	UNCLASSIFIED	NA
1691	UNCLASSIFIED	NA
1692	P2_I12_M1	0.84
1693	P5_I4_M1	0.83
1694	UNCLASSIFIED	NA
1695	P9_I6_M3	0.86
1696	UNCLASSIFIED	NA
1697	UNCLASSIFIED	NA
1698	UNCLASSIFIED	NA
1699	UNCLASSIFIED	NA
1700	P2_I12_M1	0.92
1701	P1_I4_M1	0.96
1702	P4_I7_M1	0.9
1703	UNCLASSIFIED	NA
1704	UNCLASSIFIED	NA
1705	UNCLASSIFIED	NA
1706	P2_I12_M1	0.88
1707	UNCLASSIFIED	NA
1708	UNCLASSIFIED	NA
1709	UNCLASSIFIED	NA
1710	UNCLASSIFIED	NA
1711	UNCLASSIFIED	NA
1712	UNCLASSIFIED	NA
1713	UNCLASSIFIED	NA
1714	UNCLASSIFIED	NA
1715	UNCLASSIFIED	NA
1716	UNCLASSIFIED	NA
1717	P2_I12_M1	0.83
1718	UNCLASSIFIED	NA
1719	P3_I7_M6	0.88
1720	UNCLASSIFIED	NA
1721	UNCLASSIFIED	NA
1722	UNCLASSIFIED	NA
1723	UNCLASSIFIED	NA
1724	P1_I4_M1	0.97
1725	UNCLASSIFIED	NA
1726	UNCLASSIFIED	NA
1727	P2_I12_M1	0.83
1728	UNCLASSIFIED	NA
1729	UNCLASSIFIED	NA
1730	P2_I12_M1	0.82
1731	P1_I4_M1	0.85
1732	UNCLASSIFIED	NA
1733	UNCLASSIFIED	NA
